ser.  Jaishree krishna	5433	31286	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	6255	885331441555060_885912788163592
#sona kya baat he..	5572	31784	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	6753	885331441555060_886227741465430
Mile jab the hum tum   yaad hai yaa bhul gye	11331	55485	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	17476	883778841710320_883807148374156
Salman apko mujh pa trust ni ha ya ap khuc smjhty he ni mujhe	6093	33831	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	8800	884865938268277_884885568266314
hi salman Bajrangi bhaijan	27956	111443	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	73434	879829985438539_882819215139616
Bhai sallu tumhari pic hogi bindassIs baat pe hai mujhe pura vishvaas..Bas mujhse baat kr loo	20031	82263	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	44254	883778841710320_884122205009317
film ka story mast he aur aap bhi mast ho............	5747	32483	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	7452	885331441555060_886712738083597
Bhaijaan main pakistan se ho main apka bohot bra fan ho	20116	82511	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	44502	883778841710320_884127455008792
V.nice Sallu bai kia hal han.ap ka plz reply karan.	23668	95961	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	57952	883252978429573_883317951756409
Ek baat btao	26052	105454	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	67445	879829722105232_882937905127747
na jameen se, na aasman se kick milti hai toh sirf salman se	12912	60810	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	22801	883778841710320_883862128368658
Salman khan is kobolo band karai yai sab warna tum gantai ho ka mai Kiya kersakti hoo	27539	110133	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	72124	879829985438539_881026848652186
kya aap human being ko hmesha support kroge ???	11588	56210	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	18201	883778841710320_883816231706581
bhai ko zrur koi kam hoga	20713	84356	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	46347	883778841710320_884206788334192
awesome ....agr isi trh sare mulk smzdar ho jae to dusmni rhegi hi nhi......plz #Being_Human	22968	92395	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	54386	883703675051170_884346941653510
sir aapse milne or baat krne ki bahut ekchh thi	6358	34851	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	9820	884865938268277_885037888251082
Hum pavan kumar chakravedi hey hum bajrang bali k bhat hey koi bhi kam chori chupe nahi karte Taro k niche se aaye hey permission leke :D :D :D	7110	38263	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	254	887823027972568_887847084636829
YAARO CHEQ THIS BHAI NE KITNE LOGO KO JAWAB DIYE LIVESTREAM.COM/FBLIVE/SALMANKHAN	20321	83274	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	45265	883778841710320_884153331672871
Oollu banaya bada mazza aaya..  :-P :-P	17868	75746	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	37737	883778841710320_884017595019778
Okey salman bhai thanks	23425	94969	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	56960	883252978429573_883272591760945
i love you salman sir...aap ki movie dekh raha hu abhi judawa  ..	28181	112248	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	74239	878561238898747_878563038898567
Modi ji aap apna kaam kijiye, kisi ki baat ko mat suniye agar 5 baccho me se do bigad jaayen to bhi paalna to padta hi hai	3221	20297	../../NewData/narendramodi_comment_07_16_18_22.txt	14692	10155901018670165_10155901063175165
bhai ap kub facebook par bheet te ho ye bata ho	5830	32781	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	7750	885331441555060_886936108061260
Sir Sub ko arakshan mil gaya samanya ko kya hai	1725	12590	../../NewData/narendramodi_comment_07_16_18_22.txt	6985	10155907326070165_10155910244885165
Huhhh Watse our time ..... 3:30 se 4:00 Or ab tk ata pta nhi	19565	80827	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	42818	883778841710320_884092345012303
Nhi aya yar	13667	62923	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	24914	883778841710320_883880528366818
????????kaise piche pad gaye re......	20715	84359	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	46350	883778841710320_884206945000843
Agar bhai ka 1st day 1st show nahin dekha toh yeh jaan rehne ka kya fayda	15153	67441	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	29432	883778841710320_883923165029221
aapne dhokha de diya sab ko ?	14053	64067	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	26058	883778841710320_883890425032495
kashmir india ka tha or rhega saale pakistanio chup	22775	91552	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	53543	883703675051170_883716598383211
Madharchod salman khan randy ka ladka harami kafir	15397	68258	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	30249	883778841710320_883931448361726
Roti bina maren hum aur mera pariwar-jai ho khewanhar	372	6364	../../NewData/narendramodi_comment_07_16_18_22.txt	759	10155914567450165_10155914628835165
Or sallu bhi 4 bajgay baat abi baki hi	16301	71025	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	33016	883778841710320_883960988358772
Hloo salu bhai......	15196	67565	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	29556	883778841710320_883924795029058
kisi ko harami kahne se pahle apne bare me soco.	27678	110440	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	72431	879829985438539_881315628623308
Ap riyel salmankan hai to sun no ke pahele ye socho ke msalman hai ke nahi hai to akhirat ki fika kar	26500	106958	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	68949	879829985438539_879872152100989
Salman bhai its time for seedhi baat aapke saath	17543	74811	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	36802	883778841710320_884004811687723
Bhai bhai bhai bhai	5004	29484	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	4453	885331441555060_885405001547704
Ashiqo ko jalana buri baat hai	18070	76292	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	38283	883778841710320_884024405019097
MODI -SHER E HIND	3231	20355	../../NewData/narendramodi_comment_07_16_18_22.txt	14750	10155901018670165_10155901090765165
apkeliye  ek  accha movie hai mere pass	7041	37908	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	12877	884865388268332_886042911483913
Rock salman bhaijaan jaisa koi ni	8752	45083	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	7074	885331441555060_885509111537293
App ko pahle se Eid mubarak nehi kahungi ye secret hai apko surprise karungi janu	7578	40157	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	2148	887219868032884_887390044682533
Akib Jawad TU SULTAN KO FLOP KARAYEGA TU   ABE JA  CHUTIYA  JA TU YHA SE NHI TO THOK DUNGA	23705	96121	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	58112	883252978429573_883325091755695
Mast hai bhai	5628	32048	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	7017	885331441555060_886402161447988
Plssssss avi jao ne sallu	17410	74414	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	36405	883778841710320_883999945021543
Bhai song utna acha ni tha jitna socha tha  but nyc song	26723	107715	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	69706	879829985438539_880014432086761
Mein apke sath jacqueline ka b fan hun	14039	64017	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	26008	883778841710320_883889938365877
Bhaijaan Allah ki ibadt aap bani h bani rhe bani rhegi bajrangi bhaijaan jrur hit hogi	25491	103510	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	65501	879829722105232_880664335355104
wowwwwww omg aaj kyu nahi ............love u salman	23294	94395	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	56386	883252978429573_883256928429178
papa soha khan aap se baat karna chahati h so u talk her plz papa.	18007	76135	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	38126	883778841710320_884022688352602
Profile pic to change kro 2 sal ho gye hm aapke naam ki daily chang krte h	15981	69965	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	31956	883778841710320_883949645026573
hindustan ke dusre mhatma gandhi nerndr modi jee hai har har modi ghar ghar modi	2605	17183	../../NewData/narendramodi_comment_07_16_18_22.txt	11578	10155903531450165_10155905815030165
bus ek sawal ka jawad dijye aap mujhse kab milenge	23626	95790	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	57781	883252978429573_883308815090656
bhai Tu apni jaaan hai :*	24060	97493	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	59484	883252978429573_883450295076508
Kamaal karte ho pandey ji whr r u	12997	61048	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	23039	883778841710320_883863958368475
SUNO SAB CHUP JO JAO BHAI AANE BALA HAI	12117	58101	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	20092	883778841710320_883838258371045
hum to taiyar hai	21970	88395	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	50386	883744545047083_883882955033242
India pani pani hoya pya ... World trip mukayo india trip lagao	3455	21481	../../NewData/narendramodi_comment_07_16_18_22.txt	15876	10155900381255165_10155900401605165
Apni caller ko great karne k liye zakath aur fithre k paise chahiye isko de dalo bikariko	7699	40588	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	2579	887219868032884_887518078003063
Ok sallu miy	23683	96037	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	58028	883252978429573_883321518422719
Ek baar milke tyo dekiye...aap daang reh jaayenge...	21286	85908	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	47899	883778841710320_884310341657170
Congresi c.m apne aap ko bharat k alag maante h, jo meeting attend nh kiye, ye janta ke bhalali k liye h.	480	7003	../../NewData/narendramodi_comment_07_16_18_22.txt	1398	10155914566065165_10155917208820165
Sale kafir salam mat kar ... namaste kar	24836	100462	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	62453	883252978429573_886129584808579
Eid mubarak salman g	7601	40240	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	2231	887219868032884_887402214681316
Add me add me add me addme add me plz ply plz plz i am block?	5531	31621	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	6590	885331441555060_886142768140594
Areee khaali comments padhoge aap	17765	75456	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	37447	883778841710320_884013701686834
kab aarahe ho	15210	67605	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	29596	883778841710320_883925245029013
Sir m sonu goel frm raipur ur twitter n fb follower...........	16426	71393	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	33384	883778841710320_883965128358358
super jodi kreena sallu	23362	94672	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	56663	883252978429573_883264005095137
Ati sundar sir sabse hatkar    Vande~~~~~ sir	345	6098	../../NewData/narendramodi_comment_07_16_18_22.txt	493	10155914567450165_10155916547150165
salman tujhe to alha ka brkt h ..jo tme kharab bole uske ghrme jurjate h ( thats means haram khor ka khandan ) ok	27291	109456	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	71447	879829985438539_880579642030240
Bhaii aao na kha ho	14259	64655	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	26646	883778841710320_883895995031938
bhaijaan taiyar he,bajrangi dekhne k liye. Balram k traf se apki film ko dher sari subhkamnaye.	27844	110987	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	72978	879829985438539_882167095204828
Nrender  modi ji bhart bhi aaya kro	1244	10824	../../NewData/narendramodi_comment_07_16_18_22.txt	5219	10155908143610165_10155910103995165
Kyo pade ho chakar me koi nahi hai takar me. Modi is best pm .	1425	11500	../../NewData/narendramodi_comment_07_16_18_22.txt	5895	10155908143610165_10155910113675165
I love you meri jan aap sah bohot piyar karty hoo	22653	90952	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	52943	883744545047083_885289608225910
Bhaijan aap ki sari film supar hoti hai or. Main aap ki sari film dekhti hun kash main ek baar aap se mil pati	24093	97649	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	59640	883252978429573_883464198408451
qqq kiya aapne aisa	10589	52539	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	14530	884865388268332_884869258267945
----------------SALLU ÇOK KIRDIN BEN? ÇOK------------	19923	81898	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	43889	883778841710320_884113768343494
Skil india to tab hoga jab india rahega modi g. Kanhi seej fayar kahi isi. Naksal waad. Jai hind.	243	5653	../../NewData/narendramodi_comment_07_16_18_22.txt	48	10155914567450165_10155917259725165
apne desh ko aage badane ke tahat kisi ko nahi   hoga keval modi sahab ko hai isliye apna desh ka nam kayee deshonko pehalane ke liye ghum raha hai haa koyee vimarsh kar raha hai jo is kam karne ka layak nahee	3615	22208	../../NewData/narendramodi_comment_07_16_18_22.txt	16603	10155900094865165_10155900409995165
Bhai aap kha baat krogge	11553	56121	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	18112	883778841710320_883815078373363
kia h0A sal00 bai.....?	14515	65452	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	27443	883778841710320_883903655031172
Big bhaijaan ap ahnasa dil ma sukun ho jata ha allha apko or big banaya gud nyt have a lovely frayday"""	24050	97431	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	59422	883252978429573_883444175077120
md.intjar.malik. bajrangi.bhijane. .i love.you. (786). bhijane.apki.film. no: 1 hogi.	20757	84483	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	46474	883778841710320_884215514999986
bhaijaan aslam valekum	24334	98427	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	60418	883252978429573_883618211726383
Salman bhai bharosa hai aap par..	6131	33951	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	8920	884865938268277_884897334931804
Ap eid waly din wo pal pal bhari hen mahobten waly dramay mn ay thy na or us song pe dance b kiya tha aj ki party mri traf se	7801	40906	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	2897	887219868032884_887689087985962
ye kya baaat hoti h ?	17442	74501	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	36492	883778841710320_884001155021422
mere dil ki ye duwa h kbhi dur tu na jaaye.. Tere bina ho jeena wo din kbhi na aaye	23974	97150	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	59141	883252978429573_883429328411938
Ha bhai party kaha h kon si jagha per kiya timing h party ki or kon kon aa raha h party me	26721	107706	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	69697	879829985438539_880013852086819
Helllo bhaijaaaaaann......kaise ho aap?????	18185	76662	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	38653	883778841710320_884028941685310
Bhai jaan kya huwa ji kidhar ho aap	13451	62342	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	24333	883778841710320_883875285034009
Welcome India , face chouhan ,sindia , swaraj & pankaj munde.	631	7742	../../NewData/narendramodi_comment_07_16_18_22.txt	2137	10155908175935165_10155910954385165
JO AAP KO TKLIF DETA HE SALMAN G MJHE OSE NAFRET HOJATI HE	25764	104458	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	66449	879829722105232_881813935240144
4:5 hoge	13565	62629	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	24620	883778841710320_883877828367088
Per hum kaisy aap sai bat kar sakty hain plz tell me plzzz?z?zzzzzzz?zz	11043	54551	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	16542	883778841710320_883793601708844
Faltu log hi jayenge is harami ki movie dekhne isse kya pata Islam kya hai	22276	89554	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	51545	883744545047083_884210785000459
hi sallu bhai <3	25526	103633	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	65624	879829722105232_880764565345081
Kya ji modi ji mast lag rhe ho	613	7556	../../NewData/narendramodi_comment_07_16_18_22.txt	1951	10155914564575165_10155915011400165
Bhai maine kai apne friends se kaha salman khan ki sutting dekh ne chle kya sbne mna kr diya uske bad gharvalo ne kaha kon tujhe dekh ne dekha sitting or m vaha gya or aap mere samne the	12261	58642	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	20633	883778841710320_883843401703864
kya baat h..manwa khush krr diye..	85	2134	../../NewData/logicalindian_comment_07_16_18_19.txt	2108	751885268274528_752722334857488
A rand ke abjal tera kita na kam hai wata kar a faltu ke comment maat kar ok	24685	99815	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	61806	883252978429573_884218714999666
4 baj chuke hai salman	13816	63364	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	25355	883778841710320_883884171699787
Superb sallu jaan	7170	38530	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	521	887219868032884_887225681365636
bhaijaan 4pm pe phn kr lena mujhe apne us din mujhe apna no. Diya tha to mene save ni kiya tha ap yaad se mujhe call kr lena ok by i'm busy somewear	19783	81491	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	43482	883778841710320_884105348344336
yes, lv u sallu bhaijaan...	27265	109385	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	71376	879829985438539_880506002037604
hum nonv nhi khate shalluuuuu	27662	110390	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	72381	879829985438539_881215721966632
mahan bibhutiyo ko naman karna sacchi dhridhata ka sabse anmol marg hai .aapko sadar naman	2067	14277	../../NewData/narendramodi_comment_07_16_18_22.txt	8672	10155906944345165_10155907422085165
Kya karu samaj nhi aara bhot neend aari hai par namaaz is very important s	28511	113491	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	75482	878561238898747_879512785470259
kal 4 pm wait karna,aj ka din nikal gya,bevkufo,girl to puri puri bevkuf hoti hai,	20746	84442	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	46433	883778841710320_884212658333605
bahut pyaar h aap nhi samjhoge	27206	109206	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	71197	879829985438539_880415032046701
Kamal karte ho bajrangi bhaiya itna intzar ;-)	11133	54859	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	16850	883778841710320_883797848375086
waa sallu bhai	24709	99881	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	61872	883252978429573_884264888328382
Shadi nhi hogi yaar aur kya	10323	51366	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	13357	884865938268277_885297954891742
Bht ho gya wait ab baat krni ho toh inbox kr dena	15720	69256	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	31247	883778841710320_883941555027382
yrr ap bhi kiss ke movie dekhne jaoge jab  is ne he bol diya ki mere movies musalmano ke bina bhi chalte hn	26530	107029	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	69020	879829985438539_879880522100152
Abe kafir ho chuka hai tmhara salman bhai	26384	106602	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	68593	879829985438539_879851368769734
salman waoooooooo agar tum mil jao toh jamana chor dengge hum jis sise main tum na ho o sisa tor dengge hum	23321	94519	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	56510	883252978429573_883259971762207
la vie est compliquer elle te donne rien ni l'adresse ni le future c'est le bon dieu qui nous guide hamdou allah	23137	93499	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	55490	883695375052000_883775865043951
Modi g tuhanu PM ghuman vaste Nahi bania Punjab de Vikas lae bania k Tusi v dusre Badal ban gae	1680	12475	../../NewData/narendramodi_comment_07_16_18_22.txt	6870	10155907326070165_10155911574490165
yes yes yes aap log sahi bolre ho	26965	108458	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	70449	879829985438539_880171835404354
me apka bhot bda fan hu	22426	90153	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	52144	883744545047083_884540131634191
baat karo kisise bhi dosti karo kisise bhi par unko bolo clear baat kare wid complete sentence used	28732	114379	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	76370	877853642302840_877877398967131
hey bajrangbali bas aaj ek reply mil jaye..	12186	58368	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	20359	883778841710320_883840805037457
Burbhak kahi ka	20533	83815	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	45806	883778841710320_884180561670148
iss bar eid ki party bhai ki tarf se...........	27361	109688	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	71679	879829985438539_880711745350363
Tum log bekar me apna time karab kar rahe ho koi nahi Aane wala	19949	81988	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	43979	883778841710320_884115831676621
thnks alot sallu	27088	108813	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	70804	879829985438539_880339962054208
Bhi  my ap ke hr movie boht shok sy dekhta ho or ap ke movie ka wait krta ho	22273	89536	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	51527	883744545047083_884205961667608
Salmaaannnn pls baat karo	12694	60165	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	22156	883778841710320_883856911702513
Tum kahe rahi ho oh fake hai agar real me aaye to tum kaise pahchano gi tum hahaha	21091	85378	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	47369	883778841710320_884283094993228
Vry nce sir. <3	22187	89229	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	51220	883744545047083_884110275010510
is bar eid pe hoga new dhamaka salman bhai jaan ka	27642	110328	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	72319	879829985438539_881169128637958
Bhout der ho gaye wait. kerte kerte ab to aa jao dabang khan	17006	73190	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	35181	883778841710320_883985441689660
Bhai mera nasm saaru h jaise aap ka sallu h	22010	88509	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	50500	883744545047083_883914948363376
jai ho modi jii	3010	19175	../../NewData/narendramodi_comment_07_16_18_22.txt	13570	10155903076865165_10155903506705165
Salman nahi aa rahe #Anmol	20450	83599	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	45590	883778841710320_884167625004775
Sallu Bhai maza aa gya	4152	25652	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	621	887219868032884_887238751364329
Plz mera dream true kardona bhaii	16517	71653	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	33644	883778841710320_883967931691411
meraj khaye bena to aapko sandas be nahe autarta sacha bat hi na bhai javab dina	5599	31889	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	6858	885331441555060_886334028121468
bhai aise karoge toh ham nhi jaynge dkhne bajrngi bhaijan	21278	85876	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	47867	883778841710320_884307968324074
bhaiyya pls baat kijiyega dil mat todiyega	13126	61392	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	23383	883778841710320_883866865034851
assalam o alaikum salman sir kse ho ap 4th jumma of ramadan mubarak ho apko	19383	80285	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	42276	883778841710320_884082888346582
plz rpy jst wnt to meet u once hope u cme kolkata once	21294	85923	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	47914	883778841710320_884311028323768
Seene me agar dard hai na tu koi dawai chahiye tu laho ki tarah ragon main ravan chahiye anjam jo chahe mera hoo agaaz tu chahiye	14842	66446	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	28437	883778841710320_883913355030202
agla pal ka bharosa nahi hai ! Phir kyu  log aisa karta hai ? Sub galtiproof hai kya ? Kisi na kabhi kuch nahi kiya ?  Apna religion ka sath dusron ke religion ki bhi respect karni chahiya !	27627	110294	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	72285	879829985438539_881128968641974
nahi aaya samajh me mujhe kuch samajh nahi aata aajkal dimag kharab ho gya hai mera	4293	26186	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	1155	887219868032884_887278421360362
bollywood ki saan hindustan ki jaan 1 n only salman khan love u salman	24632	99601	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	61592	883252978429573_884029745018563
Kia wakai Salman Khan bat kr rha he kuch logo se....	19381	80279	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	42270	883778841710320_884082768346594
Han businesses women banna chahti hun tumhare chakkar me sab bhul gai hun ek tum ho jise shirf mai hi yad nahi hun	28788	114570	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	76561	877853642302840_877936228961248
tu musalman nhi to name bi chng krle apna santi lal rakhle	11583	56200	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	18191	883778841710320_883816091706595
kya hua...bhaijaan....	14622	65834	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	27825	883778841710320_883907141697490
Gosto muito muito do seu trabalho e também da sua pessoa sua dança é linda parabéns bjkassssss	28237	112461	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	74452	878561238898747_878587748896096
Salman handsome king	25903	104925	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	66916	879829722105232_882304598524411
Bhai aap ne nhi gaya koi song kya	23215	93955	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	55946	883695375052000_884471374974400
Bhaaiii orrr kitnaaa wait krwaogyy yrrrr....	20151	82686	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	44677	883778841710320_884132575008280
mp state ke tikamgarh jile me llm pathykram ko lagu karwaye to aapki kripa hogi.   satya mev jayte	1181	10524	../../NewData/narendramodi_comment_07_16_18_22.txt	4919	10155908175935165_10155911747340165
app desh ka dadkhan jaihind	3316	20795	../../NewData/narendramodi_comment_07_16_18_22.txt	15190	10155901018670165_10155903902230165
Hame bakwaso se keya matlab.flim ind h watan apna.mareyngy hum is inds.... me kafan hoga yejahan apna.	6599	35957	../../NewData/BeingSalmanKhan_comment_07_16_18_35.txt	10926	884865938268277_885272374894300
ek dum tayyar	26562	107141	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	69132	879829985438539_879887545432783
BOHAT SAPEED HAI.YAR JAHAN.	11440	55770	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	17761	883778841710320_883810808373790
Bhai logo sbse bda dharm insaniyat usko follow karo	27480	110027	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	72018	879829985438539_881013181986886
oui salman khan	27427	109856	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	71847	879829985438539_880920998662771
ami tomake khub valobasi, i love u bhai jan	21398	86177	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	48168	883744545047083_883746098380261
Bajrangi bhai jann, danka bajane aa raha hai	28469	113290	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	75281	878561238898747_879238512164353
bb ki liye toh maine already bol rakha hai abi se	26006	105339	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	67330	879829722105232_882815395139998
Sir jo myanmar mai operation hua tha aur sena ne aatankwadio ko maar giraya tha waisa hi ek operation Pakistan main hona chahiye.	575	7412	../../NewData/narendramodi_comment_07_16_18_22.txt	1807	10155914564575165_10155917046750165
SRIJI Jantar mantra padhare !aapko nyota hai !	1420	11487	../../NewData/narendramodi_comment_07_16_18_22.txt	5882	10155908143610165_10155910537710165
bhai 4 baj gaye kahan ho aap	13116	61369	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	23360	883778841710320_883866698368201
Hahaha kabootar rehne doo nend Ni aye gi	22886	92002	../../NewData/BeingSalmanKhan_comment_07_17_18_03.txt	53993	883703675051170_883791008375770
